업체명,물품분류명,계약유형,금액
주식회사 인텔리빅스,토공사,제3자단가계약,11940
주식회사 인텔리빅스,토공사,제3자단가계약,12150
렉스젠 주식회사,영상감시장치,제3자단가계약,3815000
렉스젠 주식회사,보안용카메라,제3자단가계약,13404000
렉스젠 주식회사,네트워크스위치,제3자단가계약,10483000
렉스젠 주식회사,카메라받침대,제3자단가계약,3704000
렉스젠 주식회사,광송신기또는수신기,제3자단가계약,190000
렉스젠 주식회사,누전차단기,제3자단가계약,333000
렉스젠 주식회사,카메라받침대,제3자단가계약,2280000
주식회사 제노시스,접지장치또는조립품,제3자단가계약,218100
주식회사 제노시스,안내판,제3자단가계약,431780
주식회사 제노시스,절연전선및피복선,제3자단가계약,16400
주식회사 제노시스,영상감시장치,제3자단가계약,3252000
주식회사 제노시스,네트워크스위치,제3자단가계약,264000
주식회사 제노시스,하드디스크드라이브,제3자단가계약,697000
주식회사 제노시스,네트워크스위치,제3자단가계약,2598000
주식회사 제노시스,네트워크스위치,제3자단가계약,1324000
주식회사 제노시스,보안용카메라,제3자단가계약,11650000
주식회사 제노시스,디지털비디오레코더,제3자단가계약,5610000
주식회사 제노시스,LCD패널또는모니터,제3자단가계약,488000
주식회사 제노시스,광섬유케이블어셈블리,제3자단가계약,40000
주식회사 제노시스,광분배함,제3자단가계약,96000
주식회사 제노시스,광분배함,제3자단가계약,111000
주식회사 제노시스,서지방지장치,제3자단가계약,420000
주식회사 제노시스,서지방지장치,제3자단가계약,2020000
주식회사 제노시스,전원공급장치,제3자단가계약,528000
주식회사 제노시스,누전차단기,제3자단가계약,316000
주식회사 제노시스,카메라받침대,제3자단가계약,560000
주식회사 제노시스,전기함,제3자단가계약,865000
주식회사 제노시스,상자,제3자단가계약,2994000
(주)앤다스,상자,제3자단가계약,5636000
주식회사 다누시스,통신서버소프트웨어,제3자단가계약,6500000
주식회사 송우인포텍,영상감시장치,제3자단가계약,9140000
주식회사 송우인포텍,하드디스크드라이브,제3자단가계약,2585000
주식회사 티제이원,보안용카메라,제3자단가계약,714690
주식회사 티제이원,보안용카메라,제3자단가계약,244590
주식회사 티제이원,보안용카메라,제3자단가계약,16740
주식회사 티제이원,보안용카메라,제3자단가계약,68980
주식회사 티제이원,보안용카메라,제3자단가계약,249700
주식회사 티제이원,보안용카메라,제3자단가계약,219520
주식회사 티제이원,영상감시장치,제3자단가계약,8357000
주식회사 티제이원,보안용카메라,제3자단가계약,1906000
주식회사 티제이원,디지털비디오레코더,제3자단가계약,2897000
주식회사 티제이원,하드디스크드라이브,제3자단가계약,699000
주식회사 티제이원,네트워크스위치,제3자단가계약,1177000
주식회사 티제이원,네트워크스위치,제3자단가계약,138000
주식회사 티제이원,상자,제3자단가계약,992000
주식회사 티제이원,카메라받침대,제3자단가계약,828000
주식회사 티제이원,전원공급장치,제3자단가계약,136000
주식회사 티제이원,서지방지장치,제3자단가계약,238000
주식회사 티제이원,서지방지장치,제3자단가계약,88000
주식회사 티제이원,누전차단기,제3자단가계약,37000
주식회사 티제이원,광분배함,제3자단가계약,78000
주식회사 티제이원,광섬유케이블어셈블리,제3자단가계약,136000
주식회사 티제이원,카메라받침대,제3자단가계약,190000
주식회사 티제이원,카메라받침대,제3자단가계약,45000
주식회사 시큐인포,안내판,제3자단가계약,431780
(주)앤다스,브래킷,제3자단가계약,245760
(주)앤다스,네트워크케이블,제3자단가계약,27400
(주)앤다스,정보통신공사,제3자단가계약,111720
(주)앤다스,정보통신공사,제3자단가계약,217160
(주)앤다스,정보통신공사,제3자단가계약,34490
(주)앤다스,정보통신공사,제3자단가계약,124850
(주)앤다스,정보통신공사,제3자단가계약,109760
(주)앤다스,영상감시장치,제3자단가계약,16310000
(주)앤다스,상자,제3자단가계약,697000
(주)앤다스,상자,제3자단가계약,1422000
(주)앤다스,네트워크스위치,제3자단가계약,124000
(주)앤다스,카메라받침대,제3자단가계약,1008000
(주)앤다스,송수신기및미디어컨버터,제3자단가계약,118000
(주)앤다스,광섬유케이블어셈블리,제3자단가계약,22000
주식회사 두원전자통신,무인교통감시장치,제3자단가계약,4836000
주식회사 두원전자통신,보안용카메라,제3자단가계약,53640000
주식회사 두원전자통신,전광판,제3자단가계약,48720000
렉스젠 주식회사,차량번호판독기,제3자단가계약,94505400
렉스젠 주식회사,차량번호판독기,제3자단가계약,21120000
이노뎁(주),하드디스크드라이브,제3자단가계약,494912400
이노뎁(주),하드디스크어레이,제3자단가계약,38481000
이노뎁(주),메모리모듈카드,제3자단가계약,12800000
주식회사 디라직,통신케이블어셈블리,제3자단가계약,1200000
주식회사 디라직,무선마이크장치,제3자단가계약,2024000
주식회사 디라직,무선마이크장치,제3자단가계약,14580000
주식회사 디라직,무선마이크장치,제3자단가계약,15288000
주식회사 디라직,무선마이크장치,제3자단가계약,3332000
주식회사 디라직,무선마이크장치,제3자단가계약,2400000
주식회사 디라직,마이크로폰,제3자단가계약,340000
주식회사 아이엔아이,영상감시장치,제3자단가계약,1913000
주식회사 아이엔아이,보안용카메라,제3자단가계약,18564000
주식회사 다누시스,영상감시장치,제3자단가계약,15466000
주식회사 지인테크,영상감시장치,제3자단가계약,13005000
주식회사 지인테크,영상감시장치,제3자단가계약,22885000
주식회사 지인테크,하드디스크드라이브,제3자단가계약,9212000
주식회사 지인테크,네트워크스위치,제3자단가계약,6350000
주식회사 지인테크,카메라받침대,제3자단가계약,815000
주식회사 지인테크,누전차단기,제3자단가계약,1145000
주식회사 지인테크,서지방지장치,제3자단가계약,1012000
주식회사 지인테크,광송신기또는수신기,제3자단가계약,304000
주식회사 지인테크,영상감시장치,제3자단가계약,1488000
주식회사 지인테크,접지장치또는조립품,제3자단가계약,545250
주식회사 지인테크,절연전선및피복선,제3자단가계약,64500
주식회사 지인테크,절연전선및피복선,제3자단가계약,137200
주식회사 지인테크,네트워크케이블,제3자단가계약,164400
주식회사 지인테크,토공사,제3자단가계약,60750
주식회사 지인테크,토공사,제3자단가계약,14925
주식회사 지인테크,토공사,제3자단가계약,30375
주식회사 지인테크,철근콘크리트공사,제3자단가계약,209375
주식회사 지인테크,철근콘크리트공사,제3자단가계약,595575
주식회사 지인테크,정보통신공사,제3자단가계약,517350
주식회사 지인테크,정보통신공사,제3자단가계약,1872750
주식회사 지인테크,정보통신공사,제3자단가계약,1646400
주식회사 디라직,콤팩트디스크재생또는녹음기,제3자단가계약,890000
주식회사 디라직,오디오앰프,제3자단가계약,1545000
주식회사 디라직,오디오앰프,제3자단가계약,1876000
주식회사 디라직,전원공급장치,제3자단가계약,846000
주식회사 디라직,스피커,제3자단가계약,2400000
주식회사 디라직,"오디오믹서,증폭기결합",제3자단가계약,1720000
주식회사 디라직,네트워크시스템장비용랙,제3자단가계약,860000
주식회사 디라직,랙캐비닛용패널,제3자단가계약,308000
주식회사 디라직,마이크로폰,제3자단가계약,86000
주식회사 디라직,마이크스탠드,제3자단가계약,75000
주식회사 디라직,플러그용잭,제3자단가계약,100000
주식회사 디라직,브래킷,제3자단가계약,194000
주식회사 디라직,이퀄라이저,제3자단가계약,2750000
주식회사 디라직,무선마이크장치,제3자단가계약,1215000
주식회사 디라직,무선마이크장치,제3자단가계약,1274000
주식회사 디라직,무선마이크장치,제3자단가계약,200000
이노뎁(주),주차관제장치,제3자단가계약,56931000
이노뎁(주),해석또는과학소프트웨어,제3자단가계약,3960000
주식회사 송우인포텍,안내판,제3자단가계약,431780
주식회사 송우인포텍,안내판,제3자단가계약,316920
주식회사 송우인포텍,상자,제3자단가계약,2190000
주식회사 송우인포텍,상자,제3자단가계약,606000
주식회사 송우인포텍,네트워크스위치,제3자단가계약,1362000
주식회사 송우인포텍,카메라받침대,제3자단가계약,1426000
주식회사 송우인포텍,누전차단기,제3자단가계약,238000
주식회사 송우인포텍,서지방지장치,제3자단가계약,176000
이노뎁(주),상자,제3자단가계약,436000
주식회사 비알인포텍,영상감시장치,제3자단가계약,7700000
주식회사 비알인포텍,누전차단기,제3자단가계약,356000
주식회사 비알인포텍,상자,제3자단가계약,2146000
이노뎁(주),패키지소프트웨어개발및도입서비스,제3자단가계약,10036840
이노뎁(주),패키지소프트웨어개발및도입서비스,제3자단가계약,11216730
이노뎁(주),패키지소프트웨어개발및도입서비스,제3자단가계약,6633690
이노뎁(주),패키지소프트웨어개발및도입서비스,제3자단가계약,7169400
이노뎁(주),패키지소프트웨어개발및도입서비스,제3자단가계약,5855010
주식회사 디라직,오디오앰프,제3자단가계약,5175000
한국씨텍(주),정보통신공사,제3자단가계약,103470
한국씨텍(주),정보통신공사,제3자단가계약,374550
